time	             src-ip	          src-pt	          dst-ip	          dst-pt	        flags	   seq  	     ack-pkt	   s-win	19	20	21	dloss	dd	13	14	15	16	spkts	dpkts	sloss	  label                 
10411	0	0	0	0	0	0	0	0	0.019569472	0.035225049	0	1	1	1	0.000184604	0	0	0	1	0.007843137	0
10413	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.011999262	0.004761905	0.000739098	0	0.28	0.160784314	0
10419	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0.000739098	0	0	0.137254902	0
10420	1	0	0	0	0	0	0	0	0.017612524	0.031311155	0	0.717647059	0.77	1	0.001661436	0.006802721	0	0	0	0.419607843	0
10423	1	0	0	0	0	0	0	0	0.473581213	0.023483366	0	1	1	1	0.001661436	0.002040816	0	0	0.19	0.035294118	1
10427	0	0	0	0	0	0	0	0	0.007827789	0.003913894	0	0.047058824	0.05	1	0.000184604	0	0.011086475	0.07	0	1	0
10432	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.007843137	0.01	1	0.011260845	0.008843537	0	0.5	0	0.768627451	0
10442	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	1	1	1	0.001661436	0.002040816	0.000369549	0	0	0.258823529	0
10443	0	0	0	0	0	0	0	0	0.13111546	0.005870841	1	0.921568627	0.92	1	0.001661436	0.002721088	0.000739098	0	1	1	1
10444	0	0	0	0	0	0	0	0	0.213307241	0.01369863	0	0.058823529	0.06	1	0.001292228	0.002721088	0	0.07	0	1	1
10445	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.02745098	0.03	1	0.001292228	0.002721088	0.010347376	0.07	0	1	1
10446	0	0	0	0	0	0	0	0	0.005870841	0.009784736	0	0.196078431	0.86	1	0.001661436	0.002721088	0.000739098	0	0	0.22745098	0
10449	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	1	0.001661436	0.002040816	0.000739098	0	0.6	0.141176471	0
10459	0	0	0	0	0	0	0	0	0.003913894	0.005870841	0	0.623529412	1	1	0.000184604	0	0.000369549	0	0	0.623529412	0
10461	1	0	0	0	0	0	0	0	0.142857143	0.295499022	0	1	1	1	0.001661436	0.002721088	0.000369549	0	0.67	0.02745098	0
10472	0	0	0	0	0	0	0	0	0.40704501	0.563600783	0	0.929411765	0.93	1	0.000184604	0	0.000739098	0	0.01	1	0
10480	0	0	0	0	0	0	0	0	0.035225049	0.035225049	0	0.992156863	0.99	1	0.001661436	0.002721088	0	0	0.01	1	0
10486	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	1	0.001661436	0.002040816	0.000739098	0	0	0.137254902	0
10488	1	0	0	0	0	0	0	0	0.234833659	0.017612524	1	1	1	1	0.002030644	0.003401361	0	0	0	0.294117647	1
10490	0	0	0	0	0	0	0	0	0.892367906	0.892367906	0	0.031372549	0.03	1	0.001661436	0.002721088	0	0.06	0	1	0
10494	0	0	0	0	0	0	0	0	0.001956947	0.001956947	1	1	1	1	0.000184604	0	0.000739098	0	0	1	0
10497	1	0	0	0	0	0	0	0	0.545988258	0.017612524	0	0.97254902	0.97	1	0.002399852	0.002040816	0.000739098	0	0	1	1
10501	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.035294118	0.04	1	0.000184604	0	0.000739098	0.06	0	1	0
10508	1	0	0	0	0	0	0	0	0.04109589	0.048923679	0	0.145098039	0.28	1	0.000184604	0	0	0	0	0.51372549	0
10513	1	0	0	0	0	0	0	0	0.019569472	0.019569472	0	1	1	1	0.000184604	0	0.001478197	0	0.08	1	0
10522	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.149019608	0.34	1	0.001661436	0.002040816	0.000739098	0	0	0.435294118	0
10523	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0	0	0	0.184313725	1
10528	0	0	0	0	0	0	0	0	0.5518591	0.04109589	1	0.003921569	0	1	0.000184604	0	0	0	0	1	1
10529	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.082352941	0.08	1	0.000184604	0	0	0.05	0	1	0
10530	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0	0	0	0.168627451	0
10533	1	0	0	0	0	0	0	0	0.011741683	0.011741683	0.17	0.478431373	0.48	1	0.021229463	0	0	0	0	1	0
10537	0	0	0	0	0	0	0	0	0.264187867	0.397260274	0	0.215686275	1	1	0.000184604	0	0	0	0	0.047058824	0
10550	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	0.811764706	0.81	1	0.000184604	0	0	0	0.01	1	0
10554	1	0	0	0	0	0	0	0	0.01369863	0.015655577	0	0.803921569	0.83	1	0.000184604	0	0	0	1	0.207843137	0
10556	1	0	0	0	0	0	0	0	0.174168297	0.005870841	1	0.388235294	1	1	0.002030644	0.003401361	0	0	0.25	0.031372549	1
10557	0	0	0	0	0	0	0	0	0.007827789	0.003913894	0	0.070588235	0.07	1	0.000184604	0	0	0.07	0	1	0
10571	0	0	0	0	0	0	0	0	0.291585127	0.291585127	0	0.007843137	0.01	1	0.01236847	0.008843537	0.000739098	0.5	0	1	0
10576	0	0	0	0	0	0	0	0	0.573385519	0.019569472	1	0.878431373	0.88	1	0.021229463	0	0	0	0	1	1
10577	0	0	0	0	0	0	0	0	0.381604697	0.033268102	1	0.035294118	0.04	1	0.000184604	0	0.001108647	0.05	0	1	1
10585	0	0	0	0	0	0	0	0	0.084148728	0.009784736	1	0.019607843	0.02	1	0.000184604	0	0	0.06	0	1	1
10587	0	0	0	0	0	0	0	0	0.178082192	0.001956947	1	0.019607843	0.02	1	0.000184604	0	0.011456024	0.12	0	1	1
10599	0	0	0	0	0	0	0	0	0.001956947	0.091976517	0	0.078431373	0.08	1	0.001292228	0.001360544	0	0.08	0	1	1
10611	0	0	0	0	0	0	0	0	0.011741683	0.003913894	0	0.050980392	1	1	0.000184604	0	0	0	1	0.003921569	0
10616	0	0	0	0	0	0	0	0	0.217221135	0.011741683	0	0.007843137	0.01	1	0.001661436	0.002040816	0	0.5	0	1	1
10629	0	0	0	0	0	0	0	0	0.362035225	0.005870841	1	0.101960784	0.1	1	0.000184604	0	0	0.07	0	1	1
10632	0	0	0	0	0	0	0	0	0.033268102	0.029354207	0	0.011764706	0.01	1	0.001661436	0.002721088	0	0.06	0	1	1
10633	0	0	0	0	0	0	0	0	0.409001957	0.031311155	1	0.070588235	0.07	1	0.000184604	0	0	0.12	0	1	1
10634	0	0	0	0	0	0	0	0	0.530332681	0.021526419	1	0.039215686	0.04	1	0.002030644	0.003401361	0.000739098	0.06	0	1	1
10635	0	0	0	0	0	0	0	0	0.021526419	0.021526419	0	0.043137255	0.04	1	0.000184604	0	0	0.05	0	1	0
10639	1	0	0	0	0	0	0	0	0.037181996	0.04109589	0	0.184313725	0.26	1	0.00276906	0.004081633	0.000739098	0	0	0.71372549	0
10649	1	0	0	0	0	0	0	0	0.019569472	0.019569472	0	1	1	1	0.002030644	0.002721088	0	0	0.1	1	0
10656	1	0	0	0	0	0	0	0	0.062622309	0.066536204	0	0.133333333	0.28	1	0.001661436	0.002721088	0.001108647	0	0	0.42745098	0
10658	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0	0	0.09	0.345098039	1
10660	0	0	0	0	0	0	0	0	0.011741683	0.003913894	0	0.003921569	0	1	0.002030644	0.003401361	0.001847746	0	0	1	0
10665	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.094117647	0.09	1	0.001661436	0.003401361	0.001108647	0.33	0	1	0
10668	1	0	0	0	0	0	0	0	0.005870841	0.045009785	0	0.235294118	0.24	1	0.000184604	0	0.000739098	0	0	1	0
10669	1	0	0	0	0	0	0	0	0.025440313	0.009784736	1	1	1	1	0.011630054	0.006802721	0.001108647	0	0.13	0.501960784	1
10670	0	0	0	0	0	0	0	0	0.1037182	0.003913894	1	0.019607843	0.02	1	0.001661436	0.002721088	0	0.31	0	1	1
10675	0	0	0	0	0	0	0	0	0.238747554	0.001956947	1	0.007843137	0.01	1	0.002030644	0.002721088	0.001108647	0.09	0	1	1
10678	0	0	0	0	0	0	0	0	0.011741683	0.011741683	0	0.074509804	0.07	1	0.001292228	0.003401361	0.010716925	0.07	0	1	0
10683	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0.002586844	0	0	0.737254902	0
10699	1	0	0	0	0	0	0	0	0.193737769	0.017612524	1	0.011764706	0.01	1	0.001661436	0.003401361	0.000739098	0	0	1	1
10712	0	0	0	0	0	0	0	0	0.27592955	0.039138943	1	0.054901961	0.05	1	0.000184604	0	0.001108647	0.07	0	1	1
10716	0	0	0	0	0	0	0	0	0.542074364	0.02739726	1	0.078431373	0.08	1	0.000184604	0	0.000369549	0.06	0	1	1
10719	0	0	0	0	0	0	0	0	0.001956947	0.001956947	1	0.054901961	0.05	1	0.001661436	0.002040816	0	0.05	0	1	1
10723	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.058823529	0.06	1	0.003138268	0.004761905	0.000739098	0	0	1	0
10725	1	0	0	0	0	0	0	0	0.315068493	0.025440313	0	0.337254902	0.34	1	0.000184604	0	0	0	0	1	1
10727	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.050980392	0.05	1	0.002030644	0.003401361	0	0.06	0	1	0
10729	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	1	0.275510204	0	0	0	1	1
10730	0	0	0	0	0	0	0	0	0.005870841	0.005870841	0	0.003921569	0.01	1	0.002030644	0.003401361	0.000739098	0	0	0.274509804	0
10733	1	0	0	0	0	0	0	0	0.031311155	0.031311155	0	1	1	1	0.001661436	0.002721088	0.001108647	0	0	0.031372549	0
10742	1	0	0	0	0	0	0	0	0.037181996	0.037181996	0	1	1	1	0.002030644	0.002721088	0.000739098	0	0	0.831372549	0
10751	1	0	0	0	0	0	0	0	0.02739726	0.02739726	0	1	1	1	0.002399852	0.002040816	1	0	0	0.11372549	0
10768	1	0	0	0	0	0	0	0	0.4481409	0.009784736	0	1	1	1	0.000184604	0	0.001108647	0	0	0.603921569	1
10771	0	0	0	0	0	0	0	0	0.02739726	0.011741683	1	0.019607843	0.02	1	0.002030644	0.003401361	0.000739098	0.07	0	1	1
10773	0	0	0	0	0	0	0	0	0.003913894	0.039138943	0	0.031372549	0.03	1	0.002030644	0.002721088	0.001108647	0.21	0	1	0
10790	1	0	0	0	0	0	0	0	0.477495108	0.02739726	1	1	1	1	0.001661436	0.003401361	0	0	0.15	0.149019608	1
10795	0	0	0	0	0	0	0	0	0.007827789	0.023483366	0	0.003921569	0	1	0.002030644	0.002721088	0.001108647	0.07	0	1	0
10803	1	0	0	0	0	0	0	0	0.26223092	0.009784736	1	1	1	1	0.001661436	0.002721088	0.001108647	0	0.25	0.631372549	1
10807	0	0	0	0	0	0	0	0	0.234833659	0.01369863	0	0.019607843	0.02	1	0.002030644	0.003401361	0.005173688	0.06	0	1	1
10814	0	0	0	0	0	0	0	0	0.015655577	0.019569472	0	0.02745098	0.03	1	0.002030644	0.004081633	0.001108647	0.07	0	1	0
10816	1	0	0	0	0	0	0	0	0.003913894	0.005870841	0	1	1	1	0.002030644	0.002721088	0.001108647	0	0.2	0.48627451	0
10821	1	0	0	0	0	0	0	0	0.878669276	0.878669276	0	1	1	1	0.000184604	0	0.000739098	0	0.67	0.015686275	1
10826	0	0	0	0	0	0	0	0	0.371819961	0.007827789	1	0.823529412	1	1	0.002030644	0.002721088	0.001108647	0	0	0.823529412	1
10830	0	0	0	0	0	0	0	0	0.998043053	0.001956947	0.19	0.015686275	0.02	1	0.001661436	0.002721088	0.001108647	0.06	0	1	1
10831	0	0	0	0	0	0	0	0	0.154598826	0.02739726	0	0.003921569	0	1	0.004245893	0.019727891	0.001108647	1	0	1	1
10835	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.054901961	0.05	1	0.000184604	0	0	0.08	0	1	0
10840	1	0	0	0	0	0	0	0	0.001956947	0.033268102	0	0.282352941	0.28	1	0.000184604	0	0.001108647	0	0	1	1
10846	0	0	0	0	0	0	0	0	0.037181996	0.039138943	0	0.666666667	1	1	0.002030644	0.002721088	0.002217295	0	1	0.007843137	0
10853	1	0	0	0	0	0	0	0	0.003913894	0.01369863	0	1	1	1	0.001661436	0.002721088	0	0	0.1	0.152941176	0
10855	1	0	0	0	0	0	0	0	0.526418787	0.021526419	1	0.992156863	0.99	1	0.00276906	0.004081633	0	0	0.29	1	1
10860	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.043137255	0.04	1	0.000184604	0	0	0.06	0	1	0
10862	0	0	0	0	0	0	0	0	0.328767123	0.048923679	1	0.098039216	0.1	1	0.002030644	0.008163265	0.001108647	0	0	1	1
10872	0	0	0	0	0	0	0	0	0.005870841	0.007827789	0	0.098039216	0.1	1	0.001661436	0.002721088	0.000739098	0.05	0	1	0
10873	1	0	0	0	0	0	0	0	0.029354207	0.043052838	0	1	1	1	0.002030644	0.002721088	0.001847746	0	0.5	0.050980392	0
10877	0	0	0	0	0	0	0	0	0.459882583	0.005870841	1	1	1	1	0.002399852	0.004081633	0	0	0.14	1	1
10887	0	0	0	0	0	0	0	0	0.003913894	0.02739726	0	0.023529412	0.02	1	0.000184604	0	0.000739098	0.07	0	1	0
10890	1	0	0	0	0	0	0	0	0.459882583	0.007827789	0	1	1	1	0.001661436	0.002721088	0.000739098	0	0.14	1	1
10892	0	0	0	0	0	0	0	0	0.035225049	0.04109589	0	0.015686275	0.02	1	0.000184604	0	0.001108647	0.07	0	1	0
10897	1	0	0	0	0	0	0	0	0.545988258	0.035225049	1	1	1	1	0.004615101	0.023129252	0	0	0.14	1	1
10898	0	0	0	0	0	0	0	0	0.228962818	0.029354207	1	0.011764706	0.01	1	0.000184604	0	0.000739098	0.06	0	1	1
10914	0	0	0	0	0	0	0	0	0.549902153	0.021526419	1	0.019607843	0.02	1	0.002030644	0.002721088	0	0.07	0	1	1
10915	0	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.043137255	0.04	1	0.000184604	0	0.004065041	0.05	0	1	0
10919	1	0	0	0	0	0	0	0	0.542074364	0.021526419	1	0.309803922	0.47	1	0.002399852	0.002040816	0.002586844	0	0	0.125490196	1
10930	0	0	0	0	0	0	0	0	0.520547945	0.001956947	0.08	0.043137255	0.04	1	0.002030644	0.002721088	0.001108647	0.06	0	1	1
10933	0	0	0	0	0	0	0	0	0.031311155	0.072407045	0	0.003921569	0	1	0.000184604	0	0	1	0	1	0
10940	1	0	0	0	0	0	0	0	0.246575342	0.031311155	0.99	1	1	1	0.001661436	0.002721088	0.001478197	0	0.05	1	1
10947	0	0	0	0	0	0	0	0	0.555772994	0.023483366	1	0.062745098	0.06	1	0.002030644	0.002721088	0	0.08	0	1	1
10948	0	0	0	0	0	0	0	0	0.563600783	0.563600783	0	0.047058824	0.05	1	0.004615101	0.006802721	0.001108647	0.06	0	1	0
10950	0	0	0	0	0	0	0	0	0.009784736	0.019569472	0	0.968627451	0.97	1	0.002030644	0.002721088	0	0	0	1	0
10953	0	0	0	0	0	0	0	0	0.001956947	0.035225049	0	0.960784314	0.96	1	0.000184604	0	0.000739098	0	0.2	1	1
10959	0	0	0	0	0	0	0	0	0.4481409	0.4481409	0	0.874509804	1	1	0.001661436	0.002721088	0.001108647	0	1	0.003921569	0
10961	0	0	0	0	0	0	0	0	0.009784736	0.009784736	0	0.996078431	1	1	0.000184604	0	0.003695492	0.01	0.01	1	0
10962	1	0	0	0	0	0	0	0	0.005870841	0.005870841	0	1	1	1	0.002030644	0.002721088	0.001108647	0	0	0.62745098	1
10966	1	0.000133708	0	0	0	0	0	0	0.001956947	0.088062622	0	0.976470588	1	1	0.000184604	0	0	0	0	0.976470588	1
10977	0	0	0	0	0	0	0	0	0.017612524	0.017612524	0	0.588235294	1	1	0.000184604	0	0.000739098	0	1	0.007843137	0
10980	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0	0	0	0.035294118	1
10984	0	0	0	0	0	0	0	0	0.019569472	0.019569472	0	0.003921569	0	1	0.001661436	0.002721088	0	0	0	1	0
10997	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.001661436	0.002721088	0	0	0	0.039215686	0
11001	1	0.000668539	0	0	0	0	0	0	0.199608611	0.025440313	1	0.050980392	0.25	1	0.002030644	0.002721088	0	0	0	0.207843137	1
11009	0	0	0	0	0	0	0	0	0.125244618	0.418786693	0	0.007843137	0.01	1	0.001661436	0.002721088	0.000739098	0.06	0	1	0
11017	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.768627451	0.8	1	0.000184604	0	0.000739098	0	0.02	0.8	0
11025	0	0	0	0	0	0	0	0	0.025440313	0.025440313	0	0.003921569	0	1	0.002030644	0.002721088	0.001108647	0	0	1	0
11040	1	0	0	0	0	0	0	0	0.135029354	0.023483366	1	1	1	1	0.001661436	0.002040816	0	0	0	0.588235294	1
11043	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	0.047058824	0.05	1	0.001661436	0.002721088	0.000739098	0.07	0	1	0
11058	1	0	0	0	0	0	0	0	0.514677104	0.009784736	1	0.709803922	0.41	1	0.000184604	0	0	0	1	0.325490196	1
11059	0	0	0	0	0	0	0	0	0.066536204	0.043052838	0	0.019607843	0.02	1	0.002030644	0.002721088	0.001108647	0.06	0	1	1
11061	0	0	0	0	0	0	0	0	0.074363992	0.015655577	1	0.08627451	0.09	1	0.002030644	0.003401361	0.000739098	0.09	0	1	1
11070	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.180392157	0.24	1	0.000184604	0	0.001478197	0.11	0	0.462745098	0
11071	0	0	0	0	0	0	0	0	0.82778865	0.82778865	0	1	1	1	0.001661436	0.002721088	0	0	0	0.035294118	1
11072	0	0	0	0	0	0	0	0	0.058708415	0.133072407	0	1	1	1	0.000184604	0	0.001478197	0	0	1	0
11079	1	0	0	0	0	0	0	0	0.412915851	0.412915851	0	1	1	1	0.001661436	0.002721088	0	0	0.06	1	0
11082	0	0	0	0	0	0	0	0	0.197651663	0.003913894	0	0.82745098	1	1	0.001661436	0.002040816	0	0	0	0.82745098	1
11083	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.007843137	0.01	1	0.001661436	0.002040816	0.000739098	0.07	0	0.690196078	0
11088	1	0	0	0	0	0	0	0.111111111	0.01369863	0.01369863	0	0.960784314	0.96	1	0.000184604	0	0.000739098	0	1	1	0
11098	1	0	0	0	0	0	0	0	0.029354207	0.046966732	0	1	1	1	0.001661436	0.002040816	0	0	0	1	0
11102	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	1	0.000184604	0	0.000739098	0	0.08	1	0
11104	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.411764706	0.41	1	0.001661436	0.002040816	0.000739098	0	0	1	0
11107	1	0	0	0	0	0	0	0	0.025440313	0.02739726	0	0.596078431	0.89	1	0.006091933	0.010204082	0	0	0	0.180392157	0
11108	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.009045597	0.097959184	0.000739098	0	0.14	1	0
11118	1	0	0	0	0	0	0	0	0.025440313	0.082191781	0	0.003921569	0	1	0.000184604	0	0	0	0	1	0
11122	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0.000739098	0	0.12	0.88627451	1
11123	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.207843137	1	1	0.000184604	0	0.000739098	0	0	0.003921569	0
11124	1	0	0	0	0	0	0	0	0.998043053	0.001956947	0.13	0.02745098	0.03	1	0.001661436	0.003401361	0	0	0	1	1
11134	0	0	0	0	0	0	0	0	0.001956947	0.005870841	0	0.003921569	0	1	0.001661436	0.002721088	0	1	0	1	0
11141	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.623529412	0.66	1	0.000184604	0	0.000739098	0	1	0.945098039	0
11153	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.007843137	0.02	1	0.000184604	0	0	0	0	0.48627451	0
11168	1	0	0	0	0	0	0	0	0.133072407	0.287671233	0	0.435294118	0.51	1	0.000184604	0	0.000739098	0	0	0.529411765	0
11169	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.000184604	0	0.000739098	0	0.01	1	0
11176	0	0	0	0	0	0	0	0	0.007827789	0.035225049	0	0.011764706	0.01	1	0.001661436	0.002721088	0	0	0	1	0
11177	1	0	0	0	0	0	0	0	0.230919765	0.011741683	1	1	1	1	0.000184604	0	0	0	0.17	0.094117647	1
11183	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	1	0.000184604	0	0	0.07	0	1	0
11189	1	0	0	0	0	0	0	0	0.009784736	0.050880626	0	1	1	1	0.000184604	0	0	0	0	1	0
11196	1	0	0	0	0	0	0	0	0.003913894	0.003913894	0	1	1	1	0.000184604	0	0.000739098	0	0.08	1	1
11202	0	0	0	0	0	0	0	0	0.021526419	0.021526419	0	0.007843137	0.01	1	0.000184604	0	0	0	0	1	0
11215	1	0	0	0	0	0	0	0	0.003913894	0.001956947	0	1	1	1	0.000184604	0	0	0	0	1	1
11220	0	0	0	0	0	0	0	0	0.581213307	0.033268102	1	0.960784314	0.29	1	0.000184604	0	0	1	0	0.054901961	1
11225	0	0	0	0	0	0	0	0	1	1	0	0.066666667	0.07	1	0.001661436	0.002721088	0	0.05	0	1	1
11230	0	0	0	0	0	0	0	0	0.142857143	0.142857143	0	0.054901961	0.09	1	0.000184604	0	0	0	0	0.623529412	1
11233	0	0	0	0	0	0	0	0	0.001956947	0.050880626	0	0.28627451	0.29	1	0.002399852	0.005442177	0	0	0	1	1
11238	0	0	0	0	0	0	0	0	0.534246575	0.01369863	1	0.337254902	1	1	0.000184604	0	0	0	1	0.003921569	1
11246	0	0	0	0	0	0	0	0	0.04109589	0.046966732	0	0.02745098	0.03	1	0.000184604	0	0.000739098	0.06	0	1	0
11264	1	0	0	0	0	0	0	0	0.015655577	0.015655577	0	1	1	1	0.000184604	0	0	0	0.08	0.674509804	0
11268	0	0	0	0	0	0	0	0	0.066536204	0.02739726	1	0.450980392	1	1	0.002030644	0.003401361	0.001478197	0	0	0.11372549	1
11278	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.054901961	0.05	1	0.003507476	0.006802721	0	0.06	0	1	0
11279	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.270588235	0.27	1	0.002030644	0.002721088	0	0	0	1	0
11282	0	0	0	0	0	0	0	0	0.001956947	0.003913894	0	0.011764706	0.01	1	0.002030644	0.002721088	0.002586844	0	0	1	0
11291	1	0	0	0	0	0	0	0	0.007827789	0.007827789	0	0.729411765	0.62	1	0.001661436	0.002040816	0.000739098	0	1	0.541176471	0
11302	1	0	0	0	0	0	0	0	0.066536204	0.072407045	0	1	1	1	0.002030644	0.002721088	0.001108647	0	0	0.098039216	0
11312	1	0	0	0	0	0	0	0	0.001956947	0.003913894	0	1	1	1	0.00276906	0.017006803	0.000739098	0	0.05	1	0
11320	1	0	0	0	0	0	0	0	0.283757339	0.440313112	0	0.333333333	0.76	1	0.001661436	0.002721088	0.001108647	0	1	0.290196078	0
11321	0	0	0	0	0	0	0	0	0.109589041	0.005870841	1	1	1	1	0.000184604	0	0.000739098	0	0.01	1	1
11323	0	0	0	0	0	0	0	0	0.138943249	0.023483366	0	0.011764706	0.01	1	0.000184604	0	0.001108647	0.09	0	1	1
11326	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.047058824	0.05	1	0.002030644	0.002721088	0.000739098	0.08	0	1	0
11332	1	0	0	0	0	0	0	0	0.46183953	0.037181996	1	0.164705882	0.18	1	0.000184604	0	0	0	0	0.925490196	1
11334	0	0	0	0	0	0	0	0	0.003913894	0.003913894	0	0.066666667	0.07	1	0.002030644	0.003401361	0.001108647	0.06	0	1	0
11337	1	0	0	0	0	0	0	0	0.054794521	0.011741683	0	0.043137255	0.24	1	0.000553812	0	0.000739098	0	0	0.145098039	1
11351	0	0	0	0	0	0	0	0	0.13111546	0.287671233	0	0.023529412	0.02	1	0.001661436	0.002721088	0	0.11	0	1	0
11355	0	0	0	0	0	0	0	0	0.105675147	0.105675147	0	0.996078431	1	1	0.002030644	0.002721088	0	0	0.01	1	0
11363	1	0	0	0	0	0	0	0	0.450097847	0.033268102	1	1	1	1	0.000553812	0	0.001108647	0	0	1	1
11364	0	0	0	0	0	0	0	0	0.569471624	0.023483366	1	0.066666667	0.07	1	0.000553812	0	0	0.05	0	1	1
11365	0	0	0	0	0	0	0	0	0.01369863	0.01369863	0	0.035294118	0.04	1	0.002030644	0.002721088	0.000739098	0.06	0	1	0
11371	1	0	0	0	0	0	0	0	0.544031311	0.003913894	0	1	1	1	0.000553812	0	0.001108647	0	0	0.02745098	1
11376	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.007843137	0.01	1	0.002399852	0.004081633	0	0.53	0	1	1
11377	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.003921569	0	1	0.001661436	0.002040816	0	0	0	1	1
11380	0	0	0	0	0	0	0	0	0.070450098	0.072407045	0	0.003921569	0	1	0.002030644	0.002721088	0.001108647	0	0	1	0
11382	1	0	1	0	0	0	0	0	0.205479452	0.207436399	0	1	1	1	0.000184604	0	0.001478197	0	0.05	0.454901961	0
11390	0	0	0	0	0	0	0	0	0.017612524	0.017612524	0	0.996078431	1	1	0.003876685	0.003401361	0.000739098	0	0.02	1	0
11391	1	0	0	0	0	0	0	0	0.371819961	0.371819961	0	1	1	1	0.000184604	0	0	0	0	1	0
11393	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.996078431	1	1	0.001661436	0.002040816	0.002956393	0.01	0.01	1	0
11402	1	0	0	0	0	0	0	0	0.001956947	0.007827789	0	1	1	1	0.002030644	0.002721088	0.000739098	0	0	0.592156863	0
11404	1	0	0	0	0	0	0	0	0.003913894	0.007827789	0	0.960784314	1	1	0.001661436	0.002040816	0	0	1	0.066666667	0
11406	1	0	0	0	0	0	0	0	0.001956947	0.001956947	0	1	1	1	0.002030644	0.003401361	0.000739098	0	0.75	0.494117647	0
11408	1	0	0	0	0	0	0	0	0.457925636	0.005870841	1	1	1	1	0.001292228	0.002721088	0.001108647	0	0	0.662745098	1
11410	0	0	0	0	0	0	0	0	1	0.001956947	0.14	0.011764706	0.01	1	0.002030644	0.003401361	0	0.06	0	1	1
11413	0	0	0	0	0	0	0	0	0.015655577	0.02739726	0	0.003921569	0	1	0.000184604	0	0.000739098	1	0	1	0
11426	1	0	0	0	0	0	0	0	0.001956947	0.074363992	0	1	1	1	0.003876685	0.007482993	0.000369549	0	0.36	0.066666667	1
11430	0	0	0	0	0	0	0	0	0.007827789	0.023483366	0	0.231372549	1	1	0.002030644	0.002721088	0.001108647	0	1	0.003921569	0
11439	1	0	0	0	0	0	0	0	0.099804305	0.025440313	1	1	1	1	0.000184604	0	0	0	0.25	0.333333333	1
11440	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.156862745	0.16	1	0.000184604	0	0.000739098	0.08	0	1	1
11442	0	0	0	0	0	0	0	0	0.363992172	0.02739726	1	0.003921569	0	1	0.002030644	0.002721088	0.002586844	0	0	1	1
11448	0	0	0	0	0	0	0	0	0.001956947	0.001956947	0	0.062745098	0.06	1	0.000184604	0	0.001108647	0.06	0	1	1
11455	1	0.000802246	0	0	0.000937333	0	0	0	0.001956947	0.050880626	0	0.011764706	0.01	1	0.000184604	0	0	0	0	1	1
11458	0	0	0	0	0	0	0	0	0.001956947	0.056751468	0	0.294117647	1	1	0.000184604	0	0	0	1	0.011764706	1
